estimateTheta


-1.8883859798358769,-1.8926342391520503,-1.8622090296172278,-1.8660403235002394,-1.8621488412547471,-1.8672827669077716,-1.8912031846233832,-1.8952053529945005,-1.8922114490481046,-1.898255141153763,-1.886889423172158,-1.8901966762285232,-1.8934321675680947,-1.8961789605354786,-1.8662829050427543,-1.8688265151004213,-1.8778738878412973,-1.8804229153468976,-1.8821926707878271,-1.8580988180971405,-1.8696694729218526,-1.8752357735600231,-1.873469983731682,-1.8750662339463005,-1.8760598818692011,-1.872610046724646,-1.8740940360019875,-1.8748822868181818,-1.8769491963238423,-1.874542945780045,
-2.0566976505140366,-2.0606383459470368,-2.064296203287631,-2.0703394728194184,-2.062743300893261,-2.0042008126402595,-1.9696695072874837,-1.9726450101321402,-1.9781513732565272,-1.981581934284445,-1.9917967204854956,-1.994577611848952,-1.9973132446796618,-1.9996108616406805,-1.9894191057091106,-1.9605834046017294,-1.962726723670104,-1.964954200785837,-1.9757837997335639,-1.9787752310235474,-1.9768591846483772,-1.9782973563754154,-1.9833580670494606,-1.9799009737025706,-1.9812582956354887,-1.9825296012384412,-1.9833239827072835,-1.980913140321996,-1.9827811447262678,-1.9834186434853078,
-2.0038016986649794,-1.9992716690259051,-1.969728271829509,-1.973176103732929,-1.9658516222415674,-1.9625796856831026,-1.9656150694741354,-1.930860332602101,-1.9345833784702915,-1.9403178989329428,-1.9508649280312516,-1.9134659923492978,-1.916578248167641,-1.9192141605264919,-1.9224320187350135,-1.9247295059702862,-1.9144953322659901,-1.8793238202986233,-1.8810977545593777,-1.8844504856141082,-1.877873693187211,-1.8648476127089992,-1.8630939468551657,-1.8647167974704308,-1.8657326998723638,-1.862279637295213,-1.8637871313916492,-1.86459196095049,-1.8666810654451078,-1.8642727168438222,
-2.0368570102625574,-1.982513150043137,-1.9892505704896635,-1.9925459964182994,-1.9851792856699244,-1.981836091846943,-1.986057225081971,-1.9347428041439612,-1.9384417417647077,-1.9441496536086513,-1.9546642139541683,-1.957615343549501,-1.9215038490161367,-1.8812274304393128,-1.851136002216202,-1.808885795758987,-1.810967789931821,-1.8138192897266003,-1.8232566423368903,-1.8268723257138328,-1.8202270057275935,-1.8260638257739408,-1.8243525692438063,-1.8260803781305521,-1.8271848439321068,-1.8287787295097233,-1.8253157874390937,-1.826186425210899,-1.8283627898877235,-1.829759181453364,
-2.00212277477484,-1.997600925666618,-1.9680472085862148,-1.9715085950854228,-1.9641875046871649,-1.9609215241588454,-1.9639674325972583,-1.9682828373144727,-1.973817123896681,-1.9772715700546455,-1.9660249383197423,-1.968922224334704,-1.9717685949546238,-1.974165604159983,-1.9825449732553284,-1.9854873391043815,-1.987542148454186,-1.9896879056664316,-1.9831280359002805,-1.986094663483988,-1.9841670242580345,-1.9855843898912464,-1.9906166809285855,-1.987157722319501,-1.9885010963806276,-1.9897600128476327,-1.990543191078055,-1.9881309416046784,-1.9899872245918415,-1.990616312893188,
-1.9739746049924898,-1.9695837195255619,-1.9764400466055516,-1.9798344496673246,-1.9724960499152888,-1.9692000555712499,-1.9721939145782708,-1.937511561309549,-1.899525222211233,-1.8757438852078203,-1.8868894231721582,-1.890196676228523,-1.8934321675680947,-1.896178960535478,-1.899504811114148,-1.9018985383766733,-1.9106999358665855,-1.9131163696100506,-1.8623881540608564,-1.8658224607839244,-1.8773278263254716,-1.8642992954423458,-1.8625462599259608,-1.8641705325846394,-1.8651876267878118,-1.8617343800233397,-1.863243130323556,-1.8640488472577657,-1.8661391376231018,-1.8637306685737058,
-1.9993221942449142,-1.99481389385535,-1.9652426088418076,-1.968726764581003,-1.961411248556664,-1.958155143875276,-1.9612187228463513,-1.965552390581321,-1.9711043141164166,-1.9337333652533457,-1.922434422485298,-1.9255472059907126,-1.9285982814852247,-1.931179185504013,-1.9343433163916752,-1.942948294762232,-1.9451578723977772,-1.9104117230140267,-1.9120721968247285,-1.9152974201367292,-1.9087453526762392,-1.914117998723912,-1.912303593967129,-1.9138060148124538,-1.9268255187994698,-1.9277155212526653,-1.9290835598816083,-1.9310443736449128,-1.9286405816627212,-1.92934678404923,
-1.7972605439703468,-1.7654752592072092,-1.7621621529205929,-1.7683147267729413,-1.7733771549568713,-1.7704512532049397,-1.7668977141779914,-1.759909886587339,-1.7671445807103123,-1.771271618656848,-1.7752829675398012,-1.7787294259537518,-1.7671170168347374,-1.7645184582387694,-1.7201138296091045,-1.7244378339014612,-1.7269445873187337,-1.730233564869528,-1.7404142819989197,-1.7146503649203768,-1.7211477905716992,-1.7339915435942514,-1.7359991894775135,-1.7373459508835651,-1.7357271504712375,-1.7375668646196423,-1.7340529563110618,-1.7351037201828852,-1.737508699020227,-1.7390840832425882,
-1.6281264331087475,-1.5942803345165697,-1.6024306485404234,-1.6092202383237826,-1.6148010592891062,-1.6236657005855981,-1.5801591272599937,-1.5851564333520678,-1.5355097886042768,-1.5393477193411675,-1.5327154956407902,-1.4971997633269705,-1.502020964228326,-1.4898796757627883,-1.4877971335769549,-1.4933889681884642,-1.4907492724231561,-1.4888857532919233,-1.5012451708979295,-1.5034553265435748,-1.4885566723138743,-1.4866388958132242,-1.4464802791022224,-1.4395232252444674,-1.4423374566443814,-1.4441785557299793,-1.446428834818668,-1.449619420323037,-1.4667601801316175,-1.465420740380038,
-2.2626958018342185,-2.2015725583642305,-2.1717903769742652,-2.1749593522697506,-2.121999190900436,-2.124446240610407,-2.1279235152930176,-2.1374114304868206,-2.11435022756384,-2.116586466487009,-2.119381146490008,-2.121697904257161,-2.1113673128499113,-2.1136836700916977,-2.1114675663735887,-2.113389867481804,-2.085179382779415,-2.078541504097203,-2.080305474585654,-2.0821808166851894,-2.0848517364114305,-2.0895690032538083,-2.0907277508694504,-2.1028558845667984,-2.1040111091228186,-2.105103047816675,-2.102628439986072,-2.103263383558122,-2.1049661371486867,-2.1066983059471593,
-1.7802750386082866,-1.7482736097530973,-1.7546137122488563,-1.7513703388009498,-1.7565883010490457,-1.753725911483329,-1.761095902455501,-1.7541106024256126,-1.750639408060319,-1.709093741787696,-1.713565068818658,-1.6684464865184827,-1.6721762871250618,-1.6854928977259884,-1.688242640500757,-1.6553188062669488,-1.659035830727727,-1.656719328443069,-1.661242510626605,-1.6503207821495463,-1.6572319164758225,-1.6503506597378783,-1.6519716611441928,-1.6542550700688985,-1.619110113968078,-1.62043746012792,-1.6189345061281883,-1.6153720471509776,-1.5968091768014736,-1.5986937221446798,
-2.006597569995626,-2.0020538193107136,-2.0086191878229234,-1.9485956005234741,-1.9413174435276148,-1.888590995330274,-1.8934791630371255,-1.897465634366204,-1.894464899400786,-1.9004913515946402,-1.889130466791891,-1.8924249375966462,-1.8956483150345187,-1.898384203649331,-1.868516095688279,-1.8710492360972328,-1.8606922047598555,-1.8633149610569293,-1.865151182151075,-1.8685732268712363,-1.861980247931348,-1.867586819191913,-1.8658299901236597,-1.8674457636851243,-1.8684557380462294,-1.8650035750856748,-1.8665048169209344,-1.8673052319452002,-1.869388433679824,-1.8669806723874722,
-1.9616762203621296,-1.966198499683038,-1.9364222112504557,-1.9401519612720555,-1.932887975491182,-1.936135769735382,-1.9008568371514294,-1.8978317638852262,-1.9017698917890444,-1.9077410797500771,-1.9185778104361113,-1.8806968099304837,-1.8839846996740788,-1.8867786724838427,-1.8901503537895303,-1.8925850184822757,-1.882282469219668,-1.8848130606896933,-1.8334018001307029,-1.8369691151150442,-1.848724418910005,-1.8355599829995728,-1.8338387255068056,-1.835540027457551,-1.836622008414891,-1.8047400006178047,-1.8012647648515818,-1.8021796581677751,-1.8044137554504565,-1.8058550701979932,
-2.0726369024557267,-2.076230941616699,-2.072424528116529,-2.0433269356607187,-2.035821860511096,-1.9768996495798896,-1.9811525645972727,-1.9840586029475786,-1.9607674260618577,-1.9232657261541477,-1.9339613255586738,-1.9370147427483821,-1.9400094654992557,-1.942539722150727,-1.913182494445641,-1.9155181172751012,-1.9052659660566782,-1.9077036085615229,-1.9093735815067963,-1.912609542275276,-1.9060556816625596,-1.8931482595029903,-1.8913607236878196,-1.8929126298462657,-1.889461642953779,-1.8904238573157723,-1.8918686365798485,-1.8926293338405995,-1.8946592020130155,-1.8922557203331245,
-1.4305473687298689,-1.4395885668200799,-1.4307461817730613,-1.4233940654487807,-1.416888421649298,-1.4243568017236323,-1.3782146339103567,-1.3850853127728509,-1.3962293478834307,-1.4021662287785912,-1.4089304760315366,-1.4144053152740097,-1.4081315072546503,-1.4243509224516635,-1.4303518487758444,-1.432915964514947,-1.4310340439436355,-1.4439047101319438,-1.4414207231687994,-1.4397085154192488,-1.3988037347763056,-1.4072353425159045,-1.4101817840897841,-1.4032389475079603,-1.4052142305238189,-1.4034946994650765,-1.4058411869021281,-1.4091377373627427,-1.4055960747486786,-1.371301885506659,
-2.2152577857489257,-2.218455437147778,-2.2237035117597697,-2.2266292692324963,-2.2293400170727953,-2.2313543268623426,-2.2406420447321134,-2.243728952507251,-2.248124807679885,-2.245433900970314,-2.24725800881683,-2.2496784767979934,-2.2387934132439153,-2.240818587761727,-2.2336544915389234,-2.2356787337039554,-2.2379495190249337,-2.2395994204603373,-2.2441130212786704,-2.246510517521215,-2.247939510751646,-2.249508102687649,-2.245655014793527,-2.246566613548536,-2.2438764881714053,-2.244886998339945,-2.2458521198817962,-2.2474652087771676,-2.247977026905009,-2.2496345663894064,
-2.157685891257211,-2.1495378283282647,-2.1528439368779133,-2.1583551597762676,-2.105494770638102,-2.047336939463315,-2.0511746879980084,-2.0537040119643404,-2.03068816204891,-2.0338502037074053,-2.0226170314093967,-2.0252688153127734,-1.9898876255135454,-1.992213445545625,-2.000488024181619,-1.9717401547467734,-1.9738431078740442,-1.9760333403215844,-1.9867928756216948,-1.984859703315096,-1.9878137768576525,-1.989220916621196,-1.9766012873914163,-1.9731456703726307,-1.9745162052526297,-1.9445153910850006,-1.9453725114065112,-1.9429659398216774,-1.9448992441959765,-1.9455837423407931,
-2.089055090266017,-2.0927585105789297,-2.096195404002626,-2.0671071156748435,-2.0595227197183323,-2.0623082733500313,-2.0660683251384033,-2.068527372346444,-2.045537531657796,-2.0342552867649166,-2.037388536509133,-2.039982259406083,-2.0425396262926028,-2.032334272313377,-2.034500080715117,-2.037254111519894,-2.039142710768312,-2.0371086309852133,-2.030534956124763,-2.032541346861942,-2.0095998353286175,-2.0145535714029195,-2.015885850536653,-2.012417947130254,-2.0137147178864527,-2.014932227360135,-2.015678106798964,-2.0132592816028683,-2.015076493754272,-2.0156775418308635,
-1.7372946270886693,-1.746991754392733,-1.7533455518892411,-1.7501077607824347,-1.7076951495021049,-1.715572992620882,-1.712874120274487,-1.7398704641438794,-1.7364388608233576,-1.740799259530206,-1.7450307091437558,-1.7006396982622174,-1.654358745268209,-1.6573110249457617,-1.645439521931468,-1.611896588217177,-1.6158817338311413,-1.6206600231283521,-1.6184355151156422,-1.6296139802877534,-1.6152215543689876,-1.6291250945645976,-1.6308196213292065,-1.6331793517866817,-1.6353342829226574,-1.633814169240416,-1.6351015207221022,-1.6315443406891004,-1.6131109913458872,-1.6149584008968132,
-1.7828032224810133,-1.7918597105871268,-1.7884254681690974,-1.7943096599990933,-1.8635872386661583,-1.8597255495168457,-1.852640011555971,-1.8130203741402036,-1.8197550728336558,-1.823510151152032,-1.8207403918219027,-1.8244023508757323,-1.8359930841862013,-1.8390442928143755,-1.8417298329210923,-1.845322432029302,-1.8348919611636945,-1.8368519343249061,-1.8395727642544288,-1.8431111079594438,-1.8364876930166962,-1.842232626402268,-1.840504201263371,-1.8421871867759418,-1.8432536785595943,-1.8448082738702545,-1.8583400935375411,-1.8591538642673862,-1.8612549072609752,-1.8588453097916087,
-1.8979408874005925,-1.9055689435727086,-1.9020049284207905,-1.8979627255108378,-1.901483400051151,-1.9249203846883924,-1.9295298997608679,-1.9264142036053362,-1.888261272393703,-1.8943354039634288,-1.8829610155837202,-1.8862908470521338,-1.8895477339435471,-1.8923137889466566,-1.895658359306724,-1.898068800692697,-1.887779030140591,-1.890286910760685,-1.8920197179337954,-1.8953264162203074,-1.8887593728962502,-1.894228755427874,-1.8924398728574698,-1.8939891656427543,-1.8905384084814727,-1.8914984345773826,-1.8605207885963961,-1.8133866898052098,-1.81559356035582,-1.8170136732050224,
-1.8193773937113418,-1.827979988704054,-1.824358001521227,-1.8285368295026678,-1.8253632554284185,-1.830836236279998,-1.8270941815915902,-1.8200577653946552,-1.8245792101669052,-1.8000493253879308,-1.8039248158414865,-1.7650034647570403,-1.7685026994303041,-1.7569004532149983,-1.7543350744889181,-1.7574745701194157,-1.7257384280165147,-1.6871190631246158,-1.6762396175806178,-1.649696727814707,-1.6566118959673926,-1.649729857122956,-1.6513529732950814,-1.6536385925385562,-1.618483383049847,-1.6198123520575105,-1.6183100056262916,-1.6147473585252778,-1.6174773304456351,-1.61931483807868,
-1.89970448912825,-1.8961454480135467,-1.9037402519431152,-1.899691616684887,-1.903199061619807,-1.8960277636670777,-1.9008568371514285,-1.8978317638852267,-1.9017698917890447,-1.8780075698131802,-1.8665943966794571,-1.8700206622402598,-1.8733689002428608,-1.8321993869587818,-1.8349197092201408,-1.8385494201366415,-1.8478391508073095,-1.8505190093228214,-1.8524069427586976,-1.8279970678825965,-1.8213533192169398,-1.8271836901052037,-1.8254712658519388,-1.8271959222478367,-1.828297709525132,-1.8298888326196812,-1.826426417669227,-1.827295069154208,-1.8294688228934215,-1.8308631856075712,
-1.5525249075130316,-1.5651400735484926,-1.5736650739312383,-1.58078250884943,-1.5866314275800741,-1.5958033923834014,-1.601316352565969,-1.5529159429765331,-1.5575757850641143,-1.5612495491191538,-1.5545770835428312,-1.5601480367763816,-1.5578016907210939,-1.5621913466758246,-1.550146873770063,-1.5473389657805718,-1.545301820386752,-1.5172177066360464,-1.5059501265934772,-1.5081402606937306,-1.5061743472550193,-1.4913278965999692,-1.494232597998689,-1.4872720313288073,-1.489917164544507,-1.4916089957017233,-1.4902368020076786,-1.4866639189541206,-1.4888073299695301,-1.4918757890211072,
-1.7288128197661683,-1.6961519005108736,-1.6558771639526924,-1.6112835047651517,-1.616845169588839,-1.5896303835247765,-1.5951981599084657,-1.6000689028856574,-1.6043667611016796,-1.5975898954743486,-1.6009610592106895,-1.5984549368166547,-1.6036789484142016,-1.5916407597855748,-1.5501468737700632,-1.547338965780571,-1.5453018203867515,-1.5505030126706079,-1.5392863691482324,-1.5372465477982276,-1.5393001752890008,-1.5245642720684323,-1.5273358541401354,-1.5419883809771624,-1.5444445347914038,-1.5459752571753695,-1.5445464797158344,-1.5609370812397048,-1.541966421650332,-1.5439774487003135,
-1.6668994037256313,-1.656924780674903,-1.6235623209405583,-1.6313025807005068,-1.5864868010688682,-1.5922473654020999,-1.6013074441752078,-1.6067411653691406,-1.5587049781804594,-1.563291471418521,-1.5566154124472444,-1.5621712890698305,-1.5598177190493723,-1.5641939948498689,-1.5521518412663036,-1.549338361185815,-1.5472952070162613,-1.5524843416403986,-1.5412711452314183,-1.5392270158757912,-1.5412726112980553,-1.5265438224493657,-1.5293075611786324,-1.5223553890850348,-1.5248787272698439,-1.5264660461187123,-1.5250573371827878,-1.5214812989787463,-1.5244663721438168,-1.5265181244113368,
-2.083039275800217,-2.086561901573235,-2.0827010756961877,-2.08861827235797,-2.080950707593309,-2.083611847032967,-2.0495758052649955,-2.0521128732879994,-2.029093461190645,-2.0322630919479923,-2.02103052980075,-2.023688696350957,-2.0263074592152153,-2.0344234711136546,-2.0365821927977015,-2.0393292258996003,-2.0412116488730248,-2.039173590756034,-2.049582587556891,-2.05153642339141,-2.0542872471657803,-2.0590911528529454,-2.0603155872518855,-2.0725363031304607,-2.0737344002299043,-2.044492353480425,-2.045197692805413,-2.0427672014427527,-2.027296852982716,-2.0278849250522857,
-1.9155020697395995,-1.9118618183666325,-1.881635387984266,-1.8776666100653276,-1.8813474032721313,-1.8863202602821287,-1.8792072556161508,-1.8832936317659619,-1.8803351096082577,-1.8864711603078903,-1.8975104730966055,-1.9007577753534022,-1.8638177666944074,-1.8224545012182563,-1.8252252591676357,-1.8289086775817378,-1.7756498423333809,-1.778678084347479,-1.7681001528833122,-1.7426812103972376,-1.7288982743634107,-1.7416642050371456,-1.70565883668187,-1.7070966288769225,-1.7055059382972448,-1.671302881805439,-1.6724979588223023,-1.668955801957926,-1.6715377479669467,-1.6732545254731153,
-1.985272941044545,-1.9808308418605995,-1.9875835042406067,-1.9908915909651275,-1.9835286983225968,-1.9801917450180726,-1.9844234189796928,-1.9873100860591468,-1.9640366113125969,-1.9675459591394293,-1.9562905554999468,-1.9592338795192157,-1.9621240173111374,-1.9645603253917925,-1.9729977941228105,-1.975977625441262,-1.978065553231606,-1.9802419114534067,-1.97368179889287,-1.9766804129293456,-1.9747676395182339,-1.976211844159694,-1.9812807924637952,-1.9778241792593592,-1.9791855396287528,-1.9804604319335373,-1.981258060873188,-1.9788475845222544,-1.9807189838970447,-1.9813589195543613,
-1.979630577592007,-1.9752142717603274,-1.9455073105505505,-1.9491573090850018,-1.9418781786601698,-1.8891641428136081,-1.8532219943047448,-1.8574993325575768,-1.8332230681832042,-1.8304161916207857,-1.7907503781849972,-1.7946106208537147,-1.7830477025890872,-1.7864161966062506,-1.789382629996966,-1.7932731407781863,-1.7954280769429072,-1.7983559849083393,-1.7878433906742361,-1.7916346189133645,-1.803811826118818,-1.809743960764804,-1.808049396435199,-1.80982393588613,-1.8109682498877102,-1.8126030685122825,-1.809132021426954,-1.8100321786314015,-1.8122471500549016,-1.8136735678796052,
-1.6371702111654052,-1.6034204568292432,-1.6114550963858503,-1.6181437089813584,-1.6270275697399592,-1.6324108638516748,-1.6376053314817776,-1.5899137918161568,-1.5403561085328814,-1.544157560345353,-1.5741992672657936,-1.5391303578631306,-1.5436652788676242,-1.5315469903825587,-1.5293226263993958,-1.5265726212647326,-1.5319075482303672,-1.5299240243007126,-1.5186743189348908,-1.457491081951205,-1.4656111446581965,-1.4686292132819447,-1.4667599891307783,-1.4597993558977402,-1.4625413234855023,-1.4643180357243641,-1.4665207970238445,-1.465177480977617,-1.4616152977568668,-1.4647560869663123,
-1.6721678809220788,-1.6828443860146454,-1.689915126465451,-1.6957665728366051,-1.6927913156502754,-1.7008247093169364,-1.70554074659931,-1.73269870336696,-1.7299672553292387,-1.726579866554266,-1.685911398410946,-1.6899781458924688,-1.6935631313024826,-1.6817362280169372,-1.6845082626759351,-1.6890654748313203,-1.6925823483999787,-1.6901914024535727,-1.7007423379025346,-1.7050006879840611,-1.7115597255970396,-1.7244999247598136,-1.7265388076426322,-1.7279134073397675,-1.7263033831306651,-1.7281702990485748,-1.724651021789601,-1.7257221805811982,-1.7080986528704842,-1.709736134454821,
-1.4202614565453078,-1.4166313650371274,-1.4079216300516901,-1.4007061495035695,-1.394339633579486,-1.3462902226445466,-1.3535487434191287,-1.3073142686928356,-1.3141265695324242,-1.3259230360092593,-1.332061138338881,-1.3393349669514711,-1.3272610923413082,-1.3212708947741678,-1.3279016646621888,-1.3309820606175196,-1.319617563308257,-1.323305796513552,-1.3080289543788135,-1.3103794899965442,-1.3082735807001038,-1.3115974514474207,-1.3101060253815384,-1.326413585225681,-1.3250221973276701,-1.3234689868650975,-1.3260060916047136,-1.3295064113305708,-1.3314530686387362,-1.327962612547374,
-2.1304824054255387,-2.1339181752166256,-2.1259490516391915,-2.1291634571087417,-2.1347678922424516,-2.137154477170319,-2.1405816084877807,-2.1290041071804833,-2.133722263041317,-2.135886115774518,-2.0996179022747676,-2.101994372586048,-2.104344828278911,-2.1121368969794645,-2.109924762401465,-2.111851117393612,-2.1143686912558803,-2.107679271773039,-2.0690601691191377,-2.0709633283522657,-2.0736624328399076,-2.061127797493292,-2.062347637858271,-2.058850952676333,-2.0600699514351284,-2.0612183814719063,-2.061902309315909,-2.074091170218891,-2.0758261240731803,-2.077587012111005,
-1.8349724017176328,-1.8036510821953096,-1.800160747161103,-1.805928886764862,-1.8028575695853217,-1.7991891560085658,-1.803925383076356,-1.7969174609584166,-1.8037995954045618,-1.8076635928525262,-1.804933831238402,-1.7660528885988391,-1.7695451435450826,-1.781706953767912,-1.7377124968265916,-1.7055380082713445,-1.708149863776561,-1.7115442717370801,-1.7007423379025353,-1.6744913411333517,-1.6603288236071756,-1.6534515025624223,-1.6550619731458303,-1.6573343619215088,-1.659413001178144,-1.6578699400787404,-1.6590974791242301,-1.6555495132664895,-1.658167906578141,-1.6599141897375485,
-1.5514816014066304,-1.5440189952563832,-1.535964440946524,-1.493496900428736,-1.5015163004806031,-1.5081046909626583,-1.5144245794776838,-1.4868016088999052,-1.4925869367869327,-1.4977001320229886,-1.5037265624415097,-1.4604589845703901,-1.4916702419710242,-1.4795268350593727,-1.4851919891272984,-1.4831333931075148,-1.4805222342108337,-1.4691738897145206,-1.4715321380614061,-1.469736207040535,-1.454745484151024,-1.4578083075370902,-1.4559623568381297,-1.4490032505120365,-1.451783611494431,-1.4535944207555476,-1.455822475013499,-1.458988276498678,-1.4576551406697549,-1.4541004701263405,
-1.7340379818899971,-1.701443487955424,-1.7083002231784037,-1.664749466562342,-1.637828652235203,-1.6431149293883722,-1.6482184801578528,-1.6454794734258134,-1.6499177351465522,-1.6779889113806927,-1.6754731181517701,-1.6722664456906604,-1.6759702431128372,-1.6640940965317725,-1.6669727614676277,-1.6716487225633079,-1.6752679577468128,-1.6729155332794672,-1.6619927491834507,-1.6664708251659628,-1.6732776278853057,-1.6866032149747912,-1.6881044511762318,-1.690261179086568,-1.6557287981745326,-1.654189228701032,-1.655425780072459,-1.6707763536458555,-1.6733533614038112,-1.6750661518388548,
